time,ENV.pressure.Pa,ENV.temperature.K,PHOT.jbrcl.s-1,PHOT.jbro.s-1,PHOT.jbrono2_a.s-1,PHOT.jbrono2_b.s-1,PHOT.jccl4.s-1,PHOT.jcf2cl2.s-1,PHOT.jcf2clbr.s-1,PHOT.jcf3br.s-1,PHOT.jcfc113.s-1,PHOT.jcfc114.s-1,PHOT.jcfc115.s-1,PHOT.jcfcl3.s-1,PHOT.jch2br2.s-1,PHOT.jch2o_a.s-1,PHOT.jch2o_b.s-1,PHOT.jchbr3.s-1,PHOT.jch3ccl3.s-1,PHOT.jch3cl.s-1,PHOT.jch3ooh.s-1,PHOT.jch4_a.s-1,PHOT.jch4_b.s-1,PHOT.jcl2.s-1,PHOT.jcl2o2.s-1,PHOT.jclo.s-1,PHOT.jclono2_a.s-1,PHOT.jclono2_b.s-1,PHOT.jco2.s-1,PHOT.jh2402.s-1,PHOT.jh2o_a.s-1,PHOT.jh2o_b.s-1,PHOT.jh2o_c.s-1,PHOT.jhbr.s-1,PHOT.jhcfc141b.s-1,PHOT.jhcfc142b.s-1,PHOT.jhcfc22.s-1,PHOT.jhcl.s-1,PHOT.jhno3.s-1,PHOT.jho2no2_a.s-1,PHOT.jho2no2_b.s-1,PHOT.jhobr.s-1,PHOT.jhocl.s-1,PHOT.jn2o.s-1,PHOT.jn2o5_a.s-1,PHOT.jn2o5_b.s-1,PHOT.jno.s-1,PHOT.jno3_a.s-1,PHOT.jno3_b.s-1,PHOT.jo2_a.s-1,PHOT.jo2_b.s-1,PHOT.jo3_a.s-1,PHOT.jo3_b.s-1,PHOT.joclo.s-1,PHOT.jno2.s-1,PHOT.jch3br.s-1,PHOT.jh2o2.s-1,,
261000,5201.590993,212.5248,0.0137329,0.04876314,0.000476493,0.001166586,3.83E-10,1.69E-11,4.11E-09,9.70E-11,2.84E-11,1.77E-12,1.56E-13,2.18E-10,1.58E-09,3.30E-05,8.29E-05,1.07E-06,3.24E-10,4.36E-12,6.09E-06,0,0,0.003049776,0.00225136,0.000121838,3.92E-05,6.31E-06,4.27E-18,2.71E-09,2.07E-17,0,0,6.26E-10,4.36E-11,2.72E-13,8.28E-14,8.10E-12,3.45E-07,1.24E-06,1.48E-05,0.002872885,0.000346948,1.02E-11,1.73E-05,4.58E-09,1.15E-18,0.2175693,0.009484318,0,4.85E-15,1.25E-05,0.000484812,0.09026203,0.01184839,4.70E-10,6.27E-06,,
262800,5201.590993,212.5286,0.01219126,0.03961665,0.000404281,0.000989792,1.98E-10,7.53E-12,2.01E-09,5.11E-11,1.36E-11,8.21E-13,7.59E-14,1.08E-10,8.13E-10,2.23E-05,6.70E-05,6.75E-07,1.62E-10,2.05E-12,4.57E-06,0,0,0.002540422,0.001819409,5.60E-05,3.22E-05,4.45E-06,2.25E-21,1.38E-09,3.43E-21,0,0,3.21E-10,2.06E-11,1.21E-13,3.92E-14,3.93E-12,1.99E-07,8.37E-07,1.32E-05,0.002473941,0.000279045,4.89E-12,1.22E-05,2.46E-09,9.39E-25,0.1934029,0.008408967,0,2.53E-15,5.18E-06,0.00042035,0.07810114,0.01027601,2.45E-10,4.55E-06,,
264600,5201.590993,212.5321,0.00997555,0.0263519,0.000302926,0.000741646,8.92E-11,3.38E-12,5.20E-10,2.31E-11,6.11E-12,3.69E-13,3.41E-14,4.87E-11,3.67E-10,9.71E-06,4.38E-05,2.72E-07,7.30E-11,9.19E-13,2.65E-06,0,0,0.00179725,0.001232715,8.21E-06,2.27E-05,2.31E-06,4.56E-32,3.89E-10,1.26E-33,0,0,1.44E-10,9.27E-12,5.44E-14,1.76E-14,1.76E-12,6.91E-08,4.00E-07,1.14E-05,0.001905625,0.000185804,2.19E-12,6.31E-06,1.11E-09,0.00E+00,0.1600082,0.006970689,0,1.14E-15,1.23E-06,0.000339301,0.06005096,0.007936355,1.10E-10,2.46E-06,,
266400,5201.590993,212.5426,0.000803279,0.000474171,1.63E-05,4.00E-05,9.69E-12,3.86E-13,2.85E-11,2.47E-12,6.90E-13,4.18E-14,3.82E-15,5.44E-12,3.90E-11,1.08E-07,7.26E-07,3.63E-09,8.10E-12,1.04E-13,4.18E-08,0,0,5.32E-05,3.90E-05,1.73E-07,6.72E-07,3.38E-08,0.00E+00,2.22E-11,0.00E+00,0,0,1.58E-11,1.05E-12,6.16E-15,1.97E-15,1.98E-13,9.59E-10,5.44E-09,9.85E-06,0.000127278,4.39E-06,2.46E-13,1.00E-07,1.21E-10,0.00E+00,0.04245703,0.002663209,0,1.23E-16,2.48E-08,0.000114489,0.002238019,0.000261491,1.19E-11,3.55E-08,,
268200,5201.590993,212.5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
270000,5201.590993,212.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
271800,5201.590993,212.5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
273600,5201.590993,212.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
275400,5201.590993,212.5581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
277200,5201.590993,212.5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
279000,5201.590993,212.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
280800,5201.590993,212.5569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
282600,5201.590993,212.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
284400,5201.590993,212.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
286200,5201.590993,212.4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
288000,5201.590993,212.4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
289800,5201.590993,212.3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
291600,5201.590993,212.2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
293400,5201.590993,212.1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
295200,5201.590993,212.0777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
297000,5201.590993,211.9724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
298800,5201.590993,211.8634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
300600,5201.590993,211.7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
302400,5201.590993,211.6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
304200,5201.590993,211.5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
306000,5201.590993,211.4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
307800,5201.590993,211.3634,1.14E-05,3.09E-05,3.41E-07,8.34E-07,5.00E-13,1.76E-14,1.74E-12,1.34E-13,3.20E-14,1.92E-15,1.82E-16,2.60E-13,2.17E-12,9.23E-09,5.12E-08,2.96E-10,3.95E-13,4.78E-15,2.97E-09,0,0,2.09E-06,1.41E-06,1.61E-08,2.62E-08,2.54E-09,0,1.31E-12,0,0,0,8.07E-13,4.86E-14,2.82E-16,9.41E-17,9.34E-15,7.90E-11,4.30E-10,9.83E-06,2.18E-06,2.13E-07,1.15E-14,6.57E-09,6.18E-12,0,0.000674462,9.39E-05,0,6.54E-18,2.15E-09,3.82E-06,6.99E-05,9.37E-06,6.31E-13,2.69E-09,,
309600,5201.590993,211.29,0.007969485,0.01786286,0.000228416,0.000559225,5.82E-11,2.21E-12,2.43E-10,1.51E-11,3.98E-12,2.39E-13,2.23E-14,3.17E-11,2.40E-10,4.89E-06,2.91E-05,1.41E-07,4.76E-11,5.97E-13,1.67E-06,0,0,0.001283689,0.000867133,2.24E-06,1.64E-05,1.37E-06,0.00E+00,1.86E-10,0.00E+00,0,0,9.43E-11,6.02E-12,3.51E-14,1.14E-14,1.15E-12,3.29E-08,2.26E-07,1.07E-05,0.001461271,0.000128779,1.42E-12,3.60E-06,7.22E-10,0.00E+00,0.1269215,0.005422652,0,7.44E-16,5.92E-07,0.000268812,0.04561511,0.006042283,7.21E-11,1.48E-06,,
311400,5201.590993,211.2328,0.01152,0.03587696,0.000373902,0.000915416,1.58E-10,6.01E-12,1.41E-09,4.11E-11,1.08E-11,6.49E-13,6.06E-14,8.64E-11,6.50E-10,1.84E-05,6.04E-05,5.38E-07,1.30E-10,1.62E-12,3.99E-06,0,0,0.002329226,0.001647013,3.57E-05,2.92E-05,3.75E-06,2.19E-23,9.93E-10,1.63E-23,0,0,2.56E-10,1.64E-11,9.54E-14,3.11E-14,3.13E-12,1.49E-07,6.94E-07,1.26E-05,0.002306207,0.000251857,3.86E-12,9.94E-06,1.96E-09,1.46E-28,0.1825959,0.007821742,0,2.02E-15,3.27E-06,0.000393234,0.07291917,0.009604731,1.96E-10,3.89E-06,,
313200,5201.590993,211.1946,0.01326716,0.04603431,0.000454127,0.001111828,3.13E-10,1.25E-11,3.40E-09,8.06E-11,2.20E-11,1.33E-12,1.22E-13,1.73E-10,1.29E-09,2.97E-05,7.81E-05,9.44E-07,2.59E-10,3.32E-12,5.63E-06,0,0,0.002897606,0.002120651,9.99E-05,3.69E-05,5.70E-06,7.12E-19,2.26E-09,2.66E-18,0,0,5.08E-10,3.34E-11,1.98E-13,6.33E-14,6.34E-12,2.93E-07,1.11E-06,1.43E-05,0.002752784,0.000326477,7.84E-12,1.52E-05,3.85E-09,4.60E-20,0.2100792,0.009027238,0,3.98E-15,9.85E-06,0.000465038,0.08662918,0.01137868,3.86E-10,5.72E-06,,
315000,5201.590993,211.1823,0.01458947,0.0533008,0.000514292,0.001259127,1.19E-09,6.58E-11,7.20E-09,2.94E-10,9.97E-11,6.51E-12,5.35E-13,7.26E-10,4.84E-09,3.89E-05,9.07E-05,1.32E-06,1.06E-09,1.57E-11,6.92E-06,0.00E+00,0.00E+00,0.003306031,0.002480134,0.00017016,4.28E-05,7.38E-06,6.52E-17,5.00E-09,4.71E-16,0.00E+00,0.00E+00,1.98E-09,1.55E-10,1.05E-12,2.96E-13,2.80E-11,4.46E-07,1.48E-06,1.58E-05,0.003086496,0.000382197,3.56E-11,1.96E-05,1.34E-08,1.49E-16,0.232448,0.01002802,0.00E+00,1.49E-14,1.97E-05,0.000524875,0.09654701,0.01266149,1.45E-09,7.21E-06,,
316800,5201.590993,211.182,0.01581488,0.05950197,0.000567947,0.001390492,4.76E-09,3.21E-10,1.70E-08,1.15E-09,4.44E-10,3.04E-11,2.33E-12,3.05E-09,1.93E-08,4.69E-05,0.000101361,1.69E-06,4.40E-09,7.22E-11,8.06E-06,0.00E+00,0.00E+00,0.003659197,0.002795876,0.000238756,4.80E-05,8.89E-06,7.93E-16,1.30E-08,8.09E-15,0.00E+00,0.00E+00,8.04E-09,7.02E-10,5.12E-12,1.36E-12,1.22E-10,6.10E-07,1.83E-06,1.71E-05,0.00338644,0.000430592,1.58E-10,2.36E-05,4.87E-08,1.12E-14,0.2542943,0.01101419,0.00E+00,6.01E-14,3.07E-05,0.000582258,0.105349,0.01380148,5.78E-09,8.54E-06,,
318600,5201.590993,211.1931,0.01594598,0.0618955,0.000583825,0.001429366,1.35E-08,9.82E-10,3.81E-08,3.24E-09,1.31E-09,9.16E-11,6.85E-12,8.82E-09,5.45E-08,5.18E-05,0.000105629,2.01E-06,1.26E-08,2.16E-10,8.69E-06,0.00E+00,0.00E+00,0.003775571,0.002931121,0.00029503,5.02E-05,9.88E-06,3.79E-15,3.10E-08,4.78E-14,0.00E+00,0.00E+00,2.29E-08,2.09E-09,1.57E-11,4.07E-12,3.59E-10,7.76E-07,2.08E-06,1.81E-05,0.003458898,0.000451028,4.66E-10,2.61E-05,1.32E-07,1.55E-13,0.2546333,0.01101847,0.00E+00,1.71E-13,4.17E-05,0.000590329,0.1072589,0.01404237,1.63E-08,9.34E-06,,
320400,5201.590993,211.2029,0.01708199,0.06669354,0.000629204,0.001540464,2.62E-08,2.05E-09,6.81E-08,6.28E-09,2.66E-09,1.88E-10,1.38E-11,1.75E-08,1.07E-07,5.79E-05,0.000113865,2.39E-06,2.49E-08,4.43E-10,9.59E-06,0.00E+00,0.00E+00,0.004058369,0.003184667,0.000354113,5.46E-05,1.11E-05,1.08E-14,5.70E-08,1.58E-13,0.00E+00,0.00E+00,4.48E-08,4.25E-09,3.27E-11,8.34E-12,7.24E-10,9.79E-07,2.38E-06,1.93E-05,0.003718499,0.000489188,9.40E-10,2.93E-05,2.46E-07,8.65E-13,0.2769522,0.01204238,0.00E+00,3.34E-13,5.30E-05,0.000646179,0.1147712,0.01501798,3.18E-08,1.04E-05,,
322200,5201.590993,211.2198,0.01686442,0.067196,0.000629299,0.001540698,4.61E-08,3.56E-09,1.15E-07,1.12E-08,4.62E-09,3.28E-10,2.40E-11,3.04E-08,1.91E-07,6.04E-05,0.000114872,2.70E-06,4.34E-08,7.70E-10,9.88E-06,0.00E+00,0.00E+00,0.004068291,0.003225743,0.000391749,5.52E-05,1.17E-05,2.25E-14,9.75E-08,3.61E-13,0.00E+00,0.00E+00,7.89E-08,7.39E-09,5.68E-11,1.46E-11,1.26E-09,1.17E-06,2.55E-06,2.00E-05,0.003703411,0.000494981,1.63E-09,3.07E-05,4.36E-07,2.79E-12,0.2714007,0.01178448,0.00E+00,5.95E-13,6.18E-05,0.000638428,0.1140885,0.01492322,5.64E-08,1.08E-05,,
324000,5201.590993,211.2344,0.01692403,0.06826786,0.000636943,0.001559412,6.65E-08,5.17E-09,1.64E-07,1.62E-08,6.67E-09,4.75E-10,3.47E-11,4.38E-08,2.78E-07,6.29E-05,0.000116802,3.01E-06,6.25E-08,1.12E-09,1.02E-05,0.00E+00,0.00E+00,0.004119855,0.003293432,0.000426748,5.64E-05,1.23E-05,3.76E-14,1.39E-07,6.47E-13,0.00E+00,0.00E+00,1.14E-07,1.07E-08,8.27E-11,2.11E-11,1.82E-09,1.36E-06,2.72E-06,2.07E-05,0.003737616,0.000504793,2.35E-09,3.21E-05,6.25E-07,6.27E-12,0.2720593,0.01181551,0.00E+00,8.63E-13,6.99E-05,0.000643815,0.1148978,0.01502449,8.16E-08,1.12E-05,,
325800,5201.590993,211.2392,0.01821962,0.07244111,0.000681392,0.001668235,8.68E-08,6.71E-09,2.13E-07,2.13E-08,8.65E-09,6.16E-10,4.51E-11,5.67E-08,3.67E-07,6.71E-05,0.000123858,3.37E-06,8.11E-08,1.45E-09,1.09E-05,0.00E+00,0.00E+00,0.004383225,0.003510454,0.000462997,6.03E-05,1.32E-05,5.34E-14,1.81E-07,9.64E-13,0.00E+00,0.00E+00,1.48E-07,1.39E-08,1.07E-10,2.75E-11,2.36E-09,1.56E-06,2.95E-06,2.15E-05,0.004004258,0.000537225,3.05E-09,3.43E-05,8.17E-07,1.08E-11,0.2990609,0.01305974,0.00E+00,1.13E-12,7.73E-05,0.000706368,0.1227295,0.01604705,1.07E-07,1.20E-05,,
327600,5201.590993,211.2374,0.01771151,0.07143711,0.000668222,0.001635991,1.04E-07,7.96E-09,2.55E-07,2.57E-08,1.03E-08,7.32E-10,5.37E-11,6.76E-08,4.44E-07,6.73E-05,0.000122254,3.55E-06,9.68E-08,1.72E-09,1.09E-05,0.00E+00,0.00E+00,0.004308041,0.00347003,0.000477175,5.96E-05,1.33E-05,6.68E-14,2.16E-07,1.24E-12,0.00E+00,0.00E+00,1.78E-07,1.65E-08,1.27E-10,3.27E-11,2.80E-09,1.68E-06,3.01E-06,2.18E-05,0.003916177,0.000530776,3.62E-09,3.45E-05,9.86E-07,1.53E-11,0.28829,0.01256637,0.00E+00,1.36E-12,8.15E-05,0.00068445,0.1199594,0.0156819,1.29E-07,1.20E-05,,
329400,5201.590993,211.2295,0.01784755,0.0719493,0.000673407,0.001648686,1.11E-07,8.59E-09,2.72E-07,2.75E-08,1.11E-08,7.89E-10,5.77E-11,7.25E-08,4.76E-07,6.79E-05,0.000123132,3.65E-06,1.04E-07,1.85E-09,1.10E-05,0.00E+00,0.00E+00,0.004338965,0.003498302,0.000484671,6.01E-05,1.34E-05,7.49E-14,2.31E-07,1.42E-12,0.00E+00,0.00E+00,1.91E-07,1.77E-08,1.38E-10,3.52E-11,3.02E-09,1.74E-06,3.06E-06,2.19E-05,0.003946161,0.000534935,3.89E-09,3.49E-05,1.05E-06,1.82E-11,0.2911206,0.01269722,0.00E+00,1.46E-12,8.33E-05,0.000691379,0.1208156,0.01579327,1.38E-07,1.22E-05,,
331200,5201.590993,211.2127,0.0180549,0.07256694,0.000680173,0.001665252,1.13E-07,8.69E-09,2.75E-07,2.78E-08,1.12E-08,7.98E-10,5.84E-11,7.33E-08,4.82E-07,6.85E-05,0.000124169,3.68E-06,1.05E-07,1.87E-09,1.10E-05,0.00E+00,0.00E+00,0.004378902,0.003529354,0.00048805,6.06E-05,1.35E-05,7.60E-14,2.34E-07,1.44E-12,0.00E+00,0.00E+00,1.93E-07,1.79E-08,1.39E-10,3.56E-11,3.05E-09,1.76E-06,3.08E-06,2.20E-05,0.003987499,0.000539612,3.94E-09,3.51E-05,1.06E-06,1.86E-11,0.2954374,0.01289567,0.00E+00,1.48E-12,8.39E-05,0.000701123,0.1220467,0.01595432,1.39E-07,1.23E-05,,
333000,5201.590993,211.1874,0.01799597,0.07228633,0.000677512,0.001658735,1.07E-07,8.19E-09,2.60E-07,2.62E-08,1.05E-08,7.52E-10,5.51E-11,6.93E-08,4.54E-07,6.80E-05,0.00012368,3.60E-06,9.91E-08,1.77E-09,1.10E-05,0.00E+00,0.00E+00,0.004362918,0.00351269,0.000481804,6.03E-05,1.34E-05,6.98E-14,2.21E-07,1.31E-12,0.00E+00,0.00E+00,1.82E-07,1.69E-08,1.31E-10,3.36E-11,2.88E-09,1.71E-06,3.04E-06,2.19E-05,0.003972924,0.000537202,3.72E-09,3.49E-05,1.01E-06,1.63E-11,0.2942103,0.0128386,0.00E+00,1.40E-12,8.23E-05,0.000697817,0.1216496,0.01590299,1.32E-07,1.22E-05,,
334800,5201.590993,211.1524,0.01798047,0.07191695,0.000674813,0.001652128,9.26E-08,7.13E-09,2.27E-07,2.27E-08,9.19E-09,6.55E-10,4.80E-11,6.04E-08,3.93E-07,6.70E-05,0.000123008,3.42E-06,8.64E-08,1.54E-09,1.08E-05,0.00E+00,0.00E+00,0.004345591,0.003487332,0.000466768,5.99E-05,1.32E-05,5.77E-14,1.93E-07,1.05E-12,0.00E+00,0.00E+00,1.58E-07,1.47E-08,1.14E-10,2.92E-11,2.51E-09,1.60E-06,2.96E-06,2.16E-05,0.003961369,0.000533629,3.24E-09,3.43E-05,8.74E-07,1.22E-11,0.2939692,0.01282607,0.00E+00,1.21E-12,7.86E-05,0.000695714,0.1214048,0.01587277,1.14E-07,1.20E-05,,
336600,5201.590993,211.105,0.0178422,0.07100336,0.000666936,0.001632842,7.27E-08,5.65E-09,1.79E-07,1.77E-08,7.28E-09,5.19E-10,3.79E-11,4.78E-08,3.05E-07,6.52E-05,0.000121395,3.15E-06,6.83E-08,1.22E-09,1.06E-05,0.00E+00,0.00E+00,0.004296645,0.00343139,0.000442289,5.89E-05,1.27E-05,4.23E-14,1.52E-07,7.38E-13,0.00E+00,0.00E+00,1.24E-07,1.17E-08,9.03E-11,2.31E-11,1.98E-09,1.43E-06,2.83E-06,2.11E-05,0.003920777,0.000525554,2.57E-09,3.33E-05,6.83E-07,7.54E-12,0.2912652,0.01269994,0.00E+00,9.45E-13,7.26E-05,0.000687238,0.1203425,0.01573654,8.93E-08,1.17E-05,,
338400,5201.590993,211.0529,0.01759072,0.06954271,0.000654133,0.001601498,5.22E-08,4.04E-09,1.30E-07,1.27E-08,5.24E-09,3.72E-10,2.73E-11,3.45E-08,2.17E-07,6.26E-05,0.000118837,2.85E-06,4.92E-08,8.74E-10,1.02E-05,0.00E+00,0.00E+00,0.004216375,0.003346142,0.000409972,5.74E-05,1.21E-05,2.67E-14,1.10E-07,4.38E-13,0.00E+00,0.00E+00,8.94E-08,8.38E-09,6.46E-11,1.65E-11,1.43E-09,1.25E-06,2.66E-06,2.04E-05,0.003852702,0.000513066,1.85E-09,3.19E-05,4.93E-07,3.67E-12,0.2864464,0.01247753,0.00E+00,6.75E-13,6.52E-05,0.000673196,0.1184915,0.01549809,6.39E-08,1.12E-05,,
340200,5201.590993,210.9988,0.01720994,0.06739394,0.000635339,0.001555486,3.23E-08,2.49E-09,8.28E-08,7.79E-09,3.24E-09,2.30E-10,1.69E-11,2.14E-08,1.33E-07,5.91E-05,0.000115086,2.50E-06,3.05E-08,5.40E-10,9.75E-06,0.00E+00,0.00E+00,0.004097441,0.003223777,0.000367007,5.52E-05,1.14E-05,1.39E-14,6.95E-08,2.08E-13,0.00E+00,0.00E+00,5.53E-08,5.19E-09,3.98E-11,1.02E-11,8.84E-10,1.04E-06,2.45E-06,1.96E-05,0.003751772,0.000494987,1.15E-09,2.99E-05,3.06E-07,1.29E-12,0.2792971,0.01214951,0.00E+00,4.14E-13,5.58E-05,0.000652759,0.1157036,0.01513843,3.94E-08,1.06E-05,,
342000,5201.590993,210.9445,0.0165533,0.06416111,0.000606234,0.001484227,1.64E-08,1.26E-09,4.51E-08,3.93E-09,1.65E-09,1.16E-10,8.58E-12,1.10E-08,6.63E-08,5.43E-05,0.000109489,2.14E-06,1.56E-08,2.74E-10,9.08E-06,0.00E+00,0.00E+00,0.003913262,0.003047788,0.00031638,5.22E-05,1.04E-05,5.46E-15,3.71E-08,7.21E-14,0.00E+00,0.00E+00,2.81E-08,2.63E-09,2.00E-11,5.15E-12,4.50E-10,8.41E-07,2.19E-06,1.86E-05,0.003590418,0.000468655,5.85E-10,2.74E-05,1.57E-07,2.82E-13,0.2668326,0.01157935,0.00E+00,2.09E-13,4.55E-05,0.000619569,0.1111161,0.01454452,1.99E-08,9.77E-06,,
343800,5201.590993,210.8904,0.01591022,0.06039901,0.000574612,0.001406808,7.40E-09,4.98E-10,2.36E-08,1.80E-09,6.87E-10,4.71E-11,3.62E-12,4.72E-09,3.01E-08,4.86E-05,0.000102943,1.79E-06,6.81E-09,1.12E-10,8.28E-06,0.00E+00,0.00E+00,0.003705394,0.002845623,0.000256969,4.89E-05,9.22E-06,1.39E-15,1.85E-08,1.53E-14,0.00E+00,0.00E+00,1.25E-08,1.09E-09,7.95E-12,2.11E-12,1.89E-10,6.62E-07,1.91E-06,1.75E-05,0.003419645,0.000438104,2.45E-10,2.44E-05,7.55E-08,2.89E-14,0.2556452,0.01107435,0.00E+00,9.37E-14,3.42E-05,0.000587582,0.1062558,0.01391719,9.00E-09,8.81E-06,,
345600,5201.590993,210.8432,0.01491137,0.05525266,0.000530023,0.001297643,1.66E-09,1.07E-10,8.77E-09,4.02E-10,1.52E-10,1.02E-11,8.02E-13,1.06E-09,6.67E-09,4.16E-05,9.40E-05,1.44E-06,1.53E-09,2.45E-11,7.29E-06,0.00E+00,0.00E+00,0.003413755,0.002578525,0.000192621,4.44E-05,7.87E-06,1.68E-16,6.24E-09,1.37E-15,0.00E+00,0.00E+00,2.80E-09,2.39E-10,1.70E-12,4.59E-13,4.21E-11,4.95E-07,1.59E-06,1.62E-05,0.003172042,0.000397401,5.41E-11,2.09E-05,1.76E-08,7.61E-16,0.2376542,0.01025951,0.00E+00,2.08E-14,2.31E-05,0.000539631,0.09906274,0.01298623,2.01E-09,7.65E-06,,
347400,5201.590993,210.7956,0.01401051,0.04951685,0.000484482,0.001186145,3.90E-10,1.72E-11,4.18E-09,9.92E-11,2.88E-11,1.79E-12,1.59E-13,2.22E-10,1.61E-09,3.35E-05,8.41E-05,1.08E-06,3.29E-10,4.42E-12,6.18E-06,0,0,0.003099854,0.002288299,0.000123825,3.97E-05,6.38E-06,4.43E-18,2.76E-09,2.15E-17,0,0,6.37E-10,4.42E-11,2.74E-13,8.40E-14,8.25E-12,3.46E-07,1.26E-06,1.49E-05,0.002926619,0.000352526,1.03E-11,1.70E-05,4.67E-09,1.20E-18,0.2233049,0.009623549,0,4.94E-15,1.27E-05,0.000497925,0.09186959,0.01205872,4.78E-10,6.34E-06,,
